TIME,VALUE
1702912911332,2192
1702912911352,2191
1702912911372,2188
1702912911392,2189
1702912911412,2191
1702912911432,2189
1702912911452,2192
1702912911472,2173
1702912911492,2195
1702912911512,2191
1702912911532,2189
1702912911552,2189
1702912911572,2189
1702912911592,2190
1702912911612,2189
1702912911632,2182
1702912911652,2190
1702912911672,2190
1702912911692,2166
1702912911712,2179
1702912911732,2178
1702912911752,2181
1702912911772,2179
1702912911792,2193
1702912911812,2192
1702912911832,2190
1702912911852,2189
1702912911872,2190
1702912911892,2187
1702912911912,2192
1702912911932,2189
1702912911952,2190
1702912911972,2190
1702912911992,2191
1702912912012,2186
1702912912032,2192
1702912912052,2181
1702912912072,2189
1702912912092,2192
1702912912112,2190
1702912912132,2192
1702912912152,2190
1702912912172,2190
1702912912192,2187
1702912912212,2189
1702912912232,2189
1702912912252,2191
1702912912272,2192
1702912912292,2156
1702912912312,2186
1702912912332,2191
1702912912352,2187
1702912912372,2187
1702912912392,2189
1702912912412,2188
1702912912432,2185
1702912912452,2190
1702912912472,2187
1702912912492,2189
1702912912512,2167
1702912912532,2191
1702912912552,2190
1702912912572,2188
1702912912592,2189
1702912912612,2189
1702912912632,2201
1702912912652,2188
1702912912672,2176
1702912912692,2182
1702912912712,2191
1702912912732,2179
1702912912752,2177
1702912912772,2179
1702912912792,2192
1702912912812,2189
1702912912832,2186
1702912912852,2187
1702912912872,2187
1702912912892,2190
1702912912912,2192
1702912912932,2190
1702912912952,2190
1702912912972,2192
1702912912992,2189
1702912913012,2188
1702912913032,2187
1702912913052,2167
1702912913072,2187
1702912913092,2190
1702912913112,2173
1702912913132,2198
1702912913152,2189
1702912913172,2190
1702912913192,2190
1702912913212,2189
1702912913232,2186
1702912913252,2187
1702912913272,2191
1702912913292,2189
1702912913312,2192
1702912913332,2207
1702912913352,2189
1702912913372,2187
1702912913392,2183
1702912913412,2186
1702912913432,2185
1702912913452,2189
1702912913472,2189
1702912913492,2190
1702912913512,2192
1702912913532,2183
1702912913552,2189
1702912913572,2189
1702912913592,2190
1702912913612,2189
1702912913632,2199
1702912913652,2188
1702912913672,2169
1702912913692,2182
1702912913712,2178
1702912913732,2169
1702912913752,2179
1702912913772,2178
1702912913792,2177
1702912913812,2191
1702912913832,2191
1702912913852,2187
1702912913872,2189
1702912913892,2191
1702912913912,2193
1702912913932,2181
1702912913952,2183
1702912913972,2187
1702912913992,2186
1702912914012,2191
1702912914032,2189
1702912914052,2186
1702912914072,2189
1702912914092,2189
1702912914112,2189
1702912914132,2187
1702912914152,2183
1702912914172,2191
1702912914192,2187
1702912914212,2188
1702912914232,2190
1702912914252,2190
1702912914272,2191
1702912914292,2187
1702912914312,2189
1702912914332,2187
1702912914352,2177
1702912914372,2187
1702912914392,2190
1702912914412,2187
1702912914432,2188
1702912914452,2186
1702912914472,2192
1702912914492,2192
1702912914512,2186
1702912914532,2191
1702912914552,2183
1702912914572,2191
1702912914592,2191
1702912914612,2189
1702912914632,2193
1702912914652,2188
1702912914672,2170
1702912914692,2181
1702912914712,2182
1702912914732,2181
1702912914752,2177
1702912914772,2192
1702912914792,2181
1702912914812,2181
1702912914832,2189
1702912914852,2191
1702912914872,2190
1702912914892,2191
1702912914912,2169
1702912914932,2191
1702912914952,2189
1702912914972,2192
1702912914992,2191
1702912915012,2175
1702912915032,2176
1702912915052,2173
1702912915072,2175
1702912915092,2189
1702912915112,2182
1702912915132,2181
1702912915152,2178
1702912915172,2188
1702912915192,2191
1702912915212,2189
1702912915232,2191
1702912915252,2185
1702912915272,2191
1702912915292,2187
